"ccode","decade","pop","pop2","gdp","gdp2","lab","cra","edu","att","lif","hgt","pol","id","hom","bio","c2p","s2p","s2t","c2t","ine","region","ctr"
32,1910,7870.4,7870.4,3425.130448,3821.71049,NA,NA,2.53,47.4,45.2,168.2,12,0,NA,0.938,0.34,0.01,56,1843.7,50.62016101,"Latin America and Carib.","Argentina"
32,1920,10193.1,10193.1,3926.0391037,3473.068669,NA,NA,3.11,55.4,49.625,169,13,4.28,NA,0.914,0.17,0,35,2725.9,NA,"Latin America and Carib.","Argentina"
32,1930,12942.4,12942.4,3898.6303646,4079.581957,27.51393011,45.5887956125,3.7,59.4,53.5,169.8,3,0,NA,0.881,0.3,0.01,74,3977.7,45.4,"Latin America and Carib.","Argentina"
32,1940,15324.6,15324.6,4592.0756876,4161.43383,42.178559458,61.214202856,4.49,71.6,57.425,170.6,16,6.04,NA,0.861,0.31,0.01,82,3984.7,NA,"Latin America and Carib.","Argentina"
32,1950,18739.5,18739.5,5155.3941004,4986.724458,55.934082855,72.2084346766667,5.4,85,63.546,170.8,2,7.7,NA,0.85,0.48,0.01,88,10850.2,41.2,"Latin America and Carib.","Argentina"
32,1960,22110.6,22110.6,6118.5448324,5559.465947,37.35435836,50.5303367828571,6.18,86,65.532,NA,10,24.86,6.02,0.821,0.64,0.01,123,16184,42,"Latin America and Carib.","Argentina"
32,1970,25890.1,25890.1,7918.8764365,7301.966217,46.285779635,45.331216934375,6.82,89.4,67.955,NA,2,0,6.335,0.819,0.92,0.01,166,25726.2,35.3,"Latin America and Carib.","Argentina"
32,1980,30467.6,30467.6,7280.2325345,8205.979887,35.89334068,24.69340684,7.65,87.9,70.5955,NA,2,0,4.801,0.82,1.04,0.01,146,28950.5,41.6,"Latin America and Carib.","Argentina"
32,1990,35026.1,35026.1,7857.5316042,6432.921661,NA,23.837831725,7.79,92.3,72.7145,174.4,18,26.88,4.601,0.82,0.92,0,113,33593.7,43.12,"Latin America and Carib.","Argentina"
32,2000,38825.8888888889,38825.8888888889,8581.0664975,8409.969914,NA,NA,8.37,94.3,74.8295,NA,19,26.13,6.058,0.816,1.01,0,137,42364,46.66,"Latin America and Carib.","Argentina"
32,2010,40666,40666,10256.27514,10256.27514,NA,NA,8.77,96.3,NA,NA,NA,NA,NA,0.783,1,NA,NA,NA,44.258926,"Latin America and Carib.","Argentina"
36,1820,274.4,274.4,597.33900003,517.9640719,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,"W. Offshoots","Australia"
36,1830,359.3,359.3,1016.98663301,848.4848485,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,"W. Offshoots","Australia"
36,1840,491.8,491.8,1538.358092,1373.809524,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.998,0,0.01,NA,NA,NA,"W. Offshoots","Australia"
36,1850,935.1,935.1,2622.539993,1975.206612,NA,NA,1.07,NA,NA,170,NA,NA,NA,0.991,0,0.02,9,NA,41.30739,"W. Offshoots","Australia"
36,1860,1524.5,1524.5,2907.4817521,2894.419306,33.366374602,NA,1.49,NA,NA,170.6,NA,NA,NA,0.987,0.06,0.02,24,141.8,NA,"W. Offshoots","Australia"
36,1870,1875,1875,3844.7538287,3273.239437,36.964678808,NA,3.06,59.7,NA,170.053,NA,NA,NA,0.981,0.09,0.02,32,245.8,47.54506,"W. Offshoots","Australia"
36,1880,2599.7,2599.7,4421.5756861,4285.389167,49.807589848,NA,4.15,71.8,49.05,171.1,NA,NA,NA,0.972,0.26,0.02,46,730.4,NA,"W. Offshoots","Australia"
36,1890,3420.8,3420.8,3891.6004508,4457.676215,51.6151260025,NA,5.28,76.9,52.95,171.3,NA,NA,NA,0.96,0.3,0.01,47,1241.8,39.35404,"W. Offshoots","Australia"
36,1900,3989.6,3989.6,4312.5153356,4013.36541,NA,NA,6.25,89.3,57,172.3,NA,NA,2.16571428571429,0.941,0.72,0.03,124,3521.1,NA,"W. Offshoots","Australia"
36,1910,4839.1,4839.1,4947.8800454,5209.828571,65.3044116,78.84756194,7.06,91.6,NA,172.7,21,14.94,1.529,0.914,1.07,0.05,215,5860.4,40.72747,"W. Offshoots","Australia"
36,1920,5880.4,5880.4,5273.3746474,4765.584173,69.5305280242857,81.8151310057143,7.71,97.1,62.5355555555556,172.846,21,19.91,1.233,0.872,1.3,0.03,172,7567.2,NA,"W. Offshoots","Australia"
36,1930,6711.9,6711.9,5183.89173,4708.301128,59.8807293611111,78.400579076,8.38,100,65.371,NA,21,23.06,0.961,0.858,1.11,0.04,281,7972.8,36.27,"W. Offshoots","Australia"
36,1940,7394.6,7394.6,6990.5163191,6166.139165,57.71080581375,71.22830609125,8.93,100,67.522,NA,21,32.94,1.07285714285714,0.842,1.36,0.06,409,12030.8,NA,"W. Offshoots","Australia"
36,1950,9192.9,9192.9,7879.2489597,7411.576424,68.01960637875,80.0860359675,9.45,100,69.825,NA,21,31.55,1.354,0.825,1.82,0.05,418,18584.3,37.93349261,"W. Offshoots","Australia"
36,1960,11342.1,11342.1,9955.4850832,8790.908221,59.2550533083333,72.5813257033333,10.04,100,70.892,176.3,21,29.12,1.419,0.803,2.34,0.08,844,30849,35.01660582,"W. Offshoots","Australia"
36,1970,13618.5,13618.5,13094.393025,12023.54473,96.838291276,117.070566631,10.67,100,72.495,178.4,21,26.35,1.785,0.789,3.06,0.11,1451,46056.8,31.81844298,"W. Offshoots","Australia"
36,1980,15637.2,15637.2,15442.082476,14411.83916,107.942825739,128.84301527,11.95,100,75.543,NA,21,31.03,1.95,0.787,4.05,0.11,1617,65750.6,39.33642478,"W. Offshoots","Australia"
36,1990,17900.3,17900.3,18509.421045,17172.68224,140.113995775,132.6802116625,12.73,100,78.146,NA,21,35.02,1.78,0.792,4.68,0.09,1594,85344.3,41.57150787,"W. Offshoots","Australia"
36,2000,19992.4444444444,19992.4444444444,23451.277548,21377.82313,170.893499725,146.8928028,12.99,100,80.927,NA,21,35.34,1.13,0.796,4.68,0.12,2375,96738.2222222222,44.21972741,"W. Offshoots","Australia"
36,2010,21512,21512,25584.48836,25584.48836,NA,NA,13.14,100,NA,NA,NA,NA,NA,0.82,4.52,NA,NA,NA,46.9,"W. Offshoots","Australia"
40,1820,3316.2,3316.2,1218.165628,1218.165628,NA,NA,NA,NA,NA,163.7,1,NA,NA,0.713,0.03,0,NA,111.3,53.35,"W. Europe","Austria"
40,1830,3614.4,3614.4,1398.530243,1398.530243,NA,NA,NA,NA,NA,163.4,1,NA,NA,0.704,0.04,0,NA,175.4,NA,"W. Europe","Austria"
40,1840,3820.2,3820.2,1514.531755,1514.531755,NA,NA,NA,NA,NA,164.8,1,NA,NA,0.704,0.09,0,NA,474.8,NA,"W. Europe","Austria"
40,1850,4077.8,4077.8,1650.379747,1650.379747,NA,NA,NA,NA,NA,165.8,5,NA,NA,0.703,0.16,0.01,31,1085.9,36.06522,"W. Europe","Austria"
40,1860,4365.7,4365.7,1777.567887,1777.567887,NA,NA,NA,NA,NA,166.4,5,NA,2.4,0.703,0.4,0.02,68,1535.2,NA,"W. Europe","Austria"
40,1870,4709.3,4709.3,1990.4023102,1862.590487,NA,NA,3.2,60,34.4,167.2,7,NA,2.6,0.702,0.44,0.02,93,2367.1,NA,"W. Europe","Austria"
40,1880,5143.8,5143.8,2242.4994209,2078.837887,NA,NA,3.44,63.8,35,167.7,7,NA,2.2,0.698,1.3,0.05,246,3501.2,NA,"W. Europe","Austria"
40,1890,5651.7,5651.7,2651.4845312,2443.355951,NA,NA,3.94,72.9,37.3,168.4,7,NA,NA,0.694,0.66,0.04,238,5246.7,NA,"W. Europe","Austria"
40,1900,6260.4,6260.4,3078.7511158,2881.807132,NA,NA,4.63,85.6,41.05,168.9,7,NA,NA,0.689,1.26,0.06,390,9253.3,NA,"W. Europe","Austria"
40,1910,6718,6718,2918.2501006,3290.373148,3.310891427,4.90012033,5.31,88.5,45.1,168.9,7,NA,NA,0.685,2.36,0.09,631,8643.4,NA,"W. Europe","Austria"
40,1920,6570.7,6570.7,3158.6159489,2412.310457,15.9826021606,19.2155989096667,5.92,98.5,NA,170.4,19,26.87,1.8,0.706,0.62,0.02,126,5279.1,NA,"W. Europe","Austria"
40,1930,6730,6730,3221.0313363,3585.71544,16.40316761875,22.934418285,5.88,96.2,56.452,NA,19,32.33,2,0.716,0.77,0.02,153,3685.4,NA,"W. Europe","Austria"
40,1940,6854.4,6854.4,3228.1438338,3959.214318,43.1448244866667,49.1825991833333,6.24,99.5,62.6533333333333,NA,11,NA,1.6,0.734,0.3,0.01,81,3518,NA,"W. Europe","Austria"
40,1950,6953.6,6953.6,4844.8558996,3706.074894,16.82092676625,20.51808363125,6.8,100,67.091,NA,21,34.04,1.167,0.745,0.82,0.03,206,6958.8,37.70676,"W. Europe","Austria"
40,1960,7248.9,7248.9,7694.3175865,6518.540003,25.51774642,29.4902773533333,7.87,95.3,69.834,177,21,34.73,1.017,0.757,1.19,0.05,335,10280.4,47.65733,"W. Europe","Austria"
40,1970,7552,7552,11640.3455848,9747.443648,41.724064258,49.511681316,8.98,100,71.342,177.5,21,32.36,1.36,0.764,1.85,0.06,475,15401.7,47.48093,"W. Europe","Austria"
40,1980,7573.1,7573.1,14753.16583,13759.179,49.428966483,60.684426059,10.05,99.7,74.003,178.8,21,31.21,1.383,0.773,1.89,0.05,385,14802.9,NA,"W. Europe","Austria"
40,1990,7982.4,7982.4,18198.336051,16894.58044,93.5285527,106.50209322,10.77,100,76.733,NA,21,35.66,1.194,0.784,2.17,0.01,74,16676.4,31.45453,"W. Europe","Austria"
40,2000,8168.33333333333,8168.33333333333,22549.218672,20961.72263,108.432855,119.526423133333,11.24,100,79.442,NA,21,37.94,0.756,0.788,2.11,0,32,18734,44.6,"W. Europe","Austria"
40,2010,8387,8387,24095.67625,24095.67625,NA,NA,11.5,100,NA,NA,NA,NA,0.54,0.795,2.16,NA,NA,NA,47.9,"W. Europe","Austria"
44,1820,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.99,0,0,NA,NA,NA,"Latin America and Carib.","Bahamas"
44,1830,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.99,0,0,NA,NA,NA,"Latin America and Carib.","Bahamas"
44,1840,16,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.99,0,0,NA,NA,NA,"Latin America and Carib.","Bahamas"
44,1850,16,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.99,0,0,0,NA,NA,"Latin America and Carib.","Bahamas"
44,1860,17,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.99,0,0,0,NA,NA,"Latin America and Carib.","Bahamas"
44,1870,19,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.99,0,0,0,NA,NA,"Latin America and Carib.","Bahamas"
44,1880,22,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.989,0,0,0,NA,NA,"Latin America and Carib.","Bahamas"
44,1890,25,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.989,0,0,0,NA,NA,"Latin America and Carib.","Bahamas"
44,1900,28,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.989,0,0,0,NA,NA,"Latin America and Carib.","Bahamas"
44,1910,32,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.989,0,0,0,NA,NA,"Latin America and Carib.","Bahamas"
44,1920,40,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.988,0,0,0,NA,NA,"Latin America and Carib.","Bahamas"
44,1930,51,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.987,0,0,0,NA,NA,"Latin America and Carib.","Bahamas"
44,1940,63,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.986,0,0,0,NA,NA,"Latin America and Carib.","Bahamas"
44,1950,79,79,NA,NA,NA,NA,NA,NA,61.007,NA,NA,NA,NA,0.985,0.19,0,0,34,NA,"Latin America and Carib.","Bahamas"
44,1960,110,110,NA,NA,39.603310165,68.6326632325,NA,NA,64.471,NA,NA,NA,0.61,0.982,1.02,0,0,299,NA,"Latin America and Carib.","Bahamas"
44,1970,170,170,NA,NA,15.42209026,34.76969015,NA,NA,67.273,NA,NA,NA,14.6866666666667,0.98,4.14,0,0,1882.2,46.77353698,"Latin America and Carib.","Bahamas"
44,1980,210,210,NA,NA,29.89191787,49.23954952,NA,NA,69.6435,NA,NA,14.35,10.2166666666667,0.977,10.37,0,0,675.1,42.14369176,"Latin America and Carib.","Bahamas"
44,1990,256,256,NA,NA,32.9426942,46.97843212,NA,NA,71.3935,NA,NA,19.23,16.2557142857143,0.973,2.08,0,0,484.2,44.50246004,"Latin America and Carib.","Bahamas"
44,2000,323.4,323.4,NA,NA,55.024203205,89.8896688,NA,NA,73.739,NA,NA,17.38,18.3222222222222,0.969,1.61,0,0,548.777777777778,NA,"Latin America and Carib.","Bahamas"
44,2010,346,346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.964,1.59,NA,NA,NA,NA,"Latin America and Carib.","Bahamas"
48,1820,48,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.984,0,0,NA,NA,NA,"MENA","Bahrain"
48,1830,51,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.983,0,0,NA,NA,NA,"MENA","Bahrain"
48,1840,53,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.982,0,0,NA,NA,NA,"MENA","Bahrain"
48,1850,56,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.982,0,0,0,NA,NA,"MENA","Bahrain"
48,1860,59,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.981,0,0,0,NA,NA,"MENA","Bahrain"
48,1870,62,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.98,0,0,0,NA,NA,"MENA","Bahrain"
48,1880,65,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.979,0,0,0,NA,NA,"MENA","Bahrain"
48,1890,68,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.978,0,0,0,NA,NA,"MENA","Bahrain"
48,1900,72,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.977,0,0,0,NA,NA,"MENA","Bahrain"
48,1910,76,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.977,0,0,0,NA,NA,"MENA","Bahrain"
48,1920,84,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.974,0,0,0,NA,NA,"MENA","Bahrain"
48,1930,94,94,NA,NA,NA,NA,NA,NA,NA,160.7,NA,NA,NA,0.972,0,0,0,488.428571428571,NA,"MENA","Bahrain"
48,1940,104,104,NA,NA,NA,NA,NA,NA,NA,163.8,NA,NA,NA,0.969,7.78,0,0,916.2,NA,"MENA","Bahrain"
48,1950,123,123,2466.9202429,2104.453947,NA,NA,NA,NA,45.732,164,NA,NA,NA,0.966,3.26,0.01,2,319.3,NA,"MENA","Bahrain"
48,1960,187,187,3174.7421994,2843.368127,NA,NA,NA,NA,58.194,NA,NA,NA,NA,0.955,1.01,0.01,1,327,NA,"MENA","Bahrain"
48,1970,265.2,265.2,4223.4464627,3787.892874,29.063434565,42.646589895,NA,NA,66.866,NA,NA,NA,NA,0.954,1.55,0.01,1,1388.6,NA,"MENA","Bahrain"
48,1980,416.3,416.3,4366.3830083,4388.246401,38.9852951166667,68.5472631275,NA,NA,71.162,NA,1,0,NA,0.924,6.16,0.02,6,2696.9,NA,"MENA","Bahrain"
48,1990,563.8,563.8,4474.2086496,4104.060102,78.680414265,123.6632035125,NA,NA,73.4335,NA,1,0,NA,0.939,6.48,0.03,13,4043.9,NA,"MENA","Bahrain"
48,2000,677.111111111111,677.111111111111,4880.2682066,4972.351226,54.9610571933333,66.18868907,NA,NA,75.4025,NA,2,0,0.666666666666667,0.923,8.3,0.1,67,5185.11111111111,NA,"MENA","Bahrain"
48,2010,807,807,4929.192174,4929.192174,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.926,6.19,NA,NA,NA,NA,"MENA","Bahrain"
50,1820,19964,19964,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0.618,0,0,NA,NA,NA,"South and South-East Asia","Bangladesh"
50,1830,20653,20653,NA,NA,4.011171166,NA,NA,NA,NA,NA,1,NA,NA,0.612,0,0,NA,NA,NA,"South and South-East Asia","Bangladesh"
50,1840,21365,21365,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0.608,0,0,NA,NA,NA,"South and South-East Asia","Bangladesh"
50,1850,22101,22101,NA,NA,NA,NA,NA,NA,NA,161.807,1,NA,NA,0.605,0,0,4,NA,41.82703,"South and South-East Asia","Bangladesh"
50,1860,22864,22864,NA,NA,NA,NA,NA,NA,NA,162.346,1,NA,NA,0.603,0,0,4,NA,NA,"South and South-East Asia","Bangladesh"
50,1870,23858,23858,NA,NA,5.88611763871429,NA,0.08,1.9,25.5,163.684,1,NA,NA,0.599,0,0,4,NA,50.1948,"South and South-East Asia","Bangladesh"
50,1880,24895,24895,NA,NA,8.2524974571,NA,0.11,2.3,23.2,162.061,1,NA,NA,0.6,0,0,4,NA,NA,"South and South-East Asia","Bangladesh"
50,1890,27030,27030,NA,NA,6.229529289,NA,0.15,2.6,22,NA,1,NA,NA,0.59,0,0,4,NA,39.38298,"South and South-East Asia","Bangladesh"
50,1900,29165,29165,NA,NA,6.9605777613,NA,0.29,5.3,21.5,NA,1,NA,NA,0.584,0,0,5,NA,NA,"South and South-East Asia","Bangladesh"
50,1910,31299,31299,NA,NA,NA,NA,0.37,6.6,NA,NA,1,NA,NA,0.582,0,0,4,NA,NA,"South and South-East Asia","Bangladesh"
50,1920,33434,33434,NA,NA,NA,NA,0.51,8.7,24.9,NA,1,NA,NA,0.584,0,0,4,NA,NA,"South and South-East Asia","Bangladesh"
50,1930,36821,36821,NA,NA,NA,NA,0.7,11.5,NA,NA,1,NA,NA,0.563,0,0,4,NA,NA,"South and South-East Asia","Bangladesh"
50,1940,40208,40208,NA,NA,NA,NA,0.93,14.6,NA,NA,1,NA,NA,0.545,0,0,4,NA,NA,"South and South-East Asia","Bangladesh"
50,1950,46405.3,46405.3,534.84559651,539.5438685,5.563401711,10.36815773,1.12,17.7,44.616,161.555,15,NA,NA,0.532,0,0,3,NA,41.35698,"South and South-East Asia","Bangladesh"
50,1960,59868.4,59868.4,586.57500368,544.6337357,5.7626838634,12.825462984,1.23,19.7,49.174,162.15,4,NA,NA,0.534,0,0,3,NA,37.13574157,"South and South-East Asia","Bangladesh"
50,1970,75658.8,75658.8,547.79351395,629.7660841,5.405518106625,10.086125487625,1.7,24.7,49.567,NA,11,NA,NA,0.523,0,0,5,1400.625,29,"South and South-East Asia","Bangladesh"
50,1980,98235.7,98235.7,576.43299754,548.5610986,5.252451044375,6.3341197235,2.26,31.2,57.3385,162.377,7,5.34,NA,0.518,0.02,0,76,2767,38.1849682,"South and South-East Asia","Bangladesh"
50,1990,122878.2,122878.2,717.88766527,631.0311733,7.86437520642857,9.81630640685714,3.16,40.7,62.677,159.8,6,0,NA,0.502,0.04,0,65,5532.5,39.86102,"South and South-East Asia","Bangladesh"
50,2000,145656.666666667,145656.666666667,1018.93957253,856.2998783,NA,NA,4.42,61.6,67.4355,163.3,17,17.28,8.1,0.532,0.05,0,98,10439.8888888889,47.19861,"South and South-East Asia","Bangladesh"
50,2010,164425,164425,1276.230779,1276.230779,NA,NA,4.69,63.7,NA,NA,NA,NA,NA,0.537,0.06,NA,NA,NA,NA,"South and South-East Asia","Bangladesh"
51,1820,571,571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.914,0,0,NA,0,NA,"East. Europe and form. SU","Armenia"
51,1830,601,601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.911,0,0,NA,0,NA,"East. Europe and form. SU","Armenia"
51,1840,633,633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.907,0,0,NA,0,NA,"East. Europe and form. SU","Armenia"
51,1850,666,666,NA,NA,NA,NA,NA,NA,NA,169.324,NA,NA,NA,0.903,0,0,0,0,NA,"East. Europe and form. SU","Armenia"
51,1860,701,701,NA,NA,NA,NA,NA,NA,NA,167.62,NA,NA,NA,0.899,0,0,0,0.4,NA,"East. Europe and form. SU","Armenia"
51,1870,738,738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.896,0,0,0,2.6,NA,"East. Europe and form. SU","Armenia"
51,1880,777,777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.892,0.01,0,0,6.8,NA,"East. Europe and form. SU","Armenia"
51,1890,818,818,NA,NA,NA,NA,NA,NA,NA,166.2,NA,NA,NA,0.888,0.01,0,1,15.6,NA,"East. Europe and form. SU","Armenia"
51,1900,861,861,NA,NA,NA,NA,NA,NA,NA,163.58,NA,NA,NA,0.884,0.03,0,2,29.9,NA,"East. Europe and form. SU","Armenia"
51,1910,906,906,NA,NA,NA,NA,NA,NA,NA,163.75,NA,NA,NA,0.88,0.04,0,1,33.7,NA,"East. Europe and form. SU","Armenia"
51,1920,954,954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.877,0.01,0,1,23.8,NA,"East. Europe and form. SU","Armenia"
51,1930,1004,1004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.873,0.05,0,2,104,NA,"East. Europe and form. SU","Armenia"
51,1940,1306,1306,NA,NA,NA,NA,NA,NA,NA,167.99,NA,NA,NA,0.839,0.13,0,5,158.7,NA,"East. Europe and form. SU","Armenia"
51,1950,1451.8,1451.8,NA,NA,NA,NA,NA,NA,63.864,NA,NA,NA,NA,0.838,0.18,0,5,366.2,NA,"East. Europe and form. SU","Armenia"
51,1960,2170.4,2170.4,NA,NA,NA,NA,5.71,NA,68.1045,170.601,NA,NA,NA,0.785,0.28,0.01,17,668.2,NA,"East. Europe and form. SU","Armenia"
51,1970,2800.2,2800.2,6152.236807,NA,NA,NA,6.91,NA,70.675,171.749,NA,NA,NA,0.784,0.33,0.02,44,1029.1,NA,"East. Europe and form. SU","Armenia"
51,1980,3319.9,3319.9,NA,NA,NA,NA,9.49,NA,69.656,171.653,NA,NA,2.03142857142857,0.781,0.4,0.03,83,1330,NA,"East. Europe and form. SU","Armenia"
51,1990,3183.8,3183.8,4025.2470288,6065.837869,NA,NA,10.48,NA,69.129,172.4,NA,NA,4.73,0.779,0.38,0.02,82,944.3,NA,"East. Europe and form. SU","Armenia"
51,2000,2997.55555555556,2997.55555555556,7991.6708553,4564.18608,NA,NA,10.6,NA,73.338,172.2,16,17.66,2.15,0.785,0.31,0,13,1108.88888888889,42.71323,"East. Europe and form. SU","Armenia"
51,2010,3090,3090,10215.01955,10215.01955,NA,NA,10.82,NA,NA,NA,NA,NA,NA,0.739,0.31,NA,NA,NA,NA,"East. Europe and form. SU","Armenia"
52,1820,104,104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.842,0,0,NA,NA,NA,"Latin America and Carib.","Barbados"
52,1830,116,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.825,0,0,NA,NA,NA,"Latin America and Carib.","Barbados"
52,1840,128,128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.808,0,0,NA,NA,NA,"Latin America and Carib.","Barbados"
52,1850,140,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.791,0,0,0,NA,NA,"Latin America and Carib.","Barbados"
52,1860,148,148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.78,0,0,0,NA,NA,"Latin America and Carib.","Barbados"
52,1870,156,156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.769,0,0,0,NA,NA,"Latin America and Carib.","Barbados"
52,1880,164,164,NA,NA,NA,NA,4.35,NA,NA,NA,NA,NA,NA,0.758,0,0,0,NA,NA,"Latin America and Carib.","Barbados"
52,1890,172,172,NA,NA,NA,NA,4.8,NA,NA,NA,NA,NA,NA,0.746,0,0,0,NA,NA,"Latin America and Carib.","Barbados"
52,1900,180,180,NA,NA,NA,NA,5.16,NA,NA,NA,NA,NA,NA,0.733,0,0,0,NA,NA,"Latin America and Carib.","Barbados"
52,1910,186,186,NA,NA,NA,NA,5.31,NA,NA,NA,NA,NA,NA,0.722,0,0,0,NA,NA,"Latin America and Carib.","Barbados"
52,1920,192,192,NA,NA,NA,NA,5.63,NA,NA,NA,NA,NA,NA,0.71,0,0,0,1,NA,"Latin America and Carib.","Barbados"
52,1930,198,198,NA,NA,NA,NA,5.53,NA,NA,NA,NA,NA,NA,0.696,0.01,0,0,0.7,NA,"Latin America and Carib.","Barbados"
52,1940,204,204,NA,NA,NA,17.14729775,5.58,NA,NA,NA,NA,NA,NA,0.679,0,0,0,0.3,NA,"Latin America and Carib.","Barbados"
52,1950,211,211,NA,NA,9.627916918,13.21479343,5.85,NA,58.5105,NA,NA,NA,1.044,0.657,0.09,0,0,32.4,48.27313298,"Latin America and Carib.","Barbados"
52,1960,231,231,NA,NA,21.7851288916667,29.5102630216667,6.51,NA,63.1925,NA,NA,NA,2.40777777777778,0.629,0.2,0,0,74.4,NA,"Latin America and Carib.","Barbados"
52,1970,239,239,NA,NA,24.257271455,121.1190555475,7.54,NA,66.811,NA,NA,13.22,3.775,0.624,0.48,0,0,144.4,NA,"Latin America and Carib.","Barbados"
52,1980,249,249,NA,NA,40.8842004488889,47.4542963488889,8.11,NA,69.786,NA,NA,21.48,5.959,0.615,0.74,0,0,220.3,48.14856055,"Latin America and Carib.","Barbados"
52,1990,260,260,NA,NA,49.58897718,50.928206175,8.95,NA,72.1525,NA,NA,21.57,8.69833333333333,0.629,1.13,0,0,274.3,NA,"Latin America and Carib.","Barbados"
52,2000,253.2,253.2,NA,NA,NA,NA,9.17,NA,74.011,NA,NA,17.36,12.2055555555556,0.622,1.29,0,0,348.333333333333,NA,"Latin America and Carib.","Barbados"
52,2010,257,257,NA,NA,NA,NA,9.68,NA,NA,NA,NA,NA,NA,0.687,1.32,NA,NA,NA,NA,"Latin America and Carib.","Barbados"
56,1820,3656.45,3656.45,NA,NA,20.158711765,NA,NA,NA,NA,163.7,5,NA,0.8,0.508,0,0,NA,NA,62.44,"W. Europe","Belgium"
56,1830,3896.4,3896.4,NA,NA,17.637485059,NA,NA,NA,NA,164,7,0,0.8,0.496,0.42,0,NA,1461.1,NA,"W. Europe","Belgium"
56,1840,4242.3,4242.3,1749.87069225,NA,15.879752801,NA,NA,NA,38.6266666666667,165.1,7,0.32,0.8,0.499,0.52,0.01,NA,2217,NA,"W. Europe","Belgium"
56,1850,4578.3,4578.3,2054.8095055,1846.707125,15.047421587,NA,3.65,NA,40.48,166.1,7,0.57,1.7,0.49,0.58,0.01,51,3423.8,52.76835,"W. Europe","Belgium"
56,1860,4894.9,4894.9,2450.6409605,2292.616034,14.791042025,NA,4.06,NA,40.861,166.6,17,0.56,1.7,0.481,0.88,0.02,82,5101,NA,"W. Europe","Belgium"
56,1870,5286.7,5286.7,2841.4527812,2691.522763,16.735384287,NA,4.27,70.1,42.155,166.6,17,0.66,1.8,0.474,1.35,0.03,137,7132.8,52.80577,"W. Europe","Belgium"
56,1880,5818.2,5818.2,3171.7755449,3064.821332,17.507961263,NA,4.79,77.7,44.6,NA,17,0.76,1.7,0.458,1.5,0.03,170,9110,NA,"W. Europe","Belgium"
